Campaign_ID,Date,Campaign_Name,Campaign_Type,Channel,Region,Device,Customer_Segment,Spend,CTR,CPC,Clicks,Impressions
4223,2025-10-09,Black Friday,Promotional,Email,North,Mobile,Returning,29635,9.22,3.72,7966,86399
4916,2025-10-09,Diwali Bonanza,Festival,LinkedIn,West,Mobile,Returning,112671,3.76,85.36,1320,35106
1088,2025-10-09,Summer Sale,Seasonal,YouTube,North,Mobile,New,64792,1.22,5.3,12225,1002049
5002,2025-10-09,New Year Blast,Festival,Email,West,Mobile,Loyal,117566,5.73,2.4,48986,854904
1952,2025-10-09,Mega Clearance,Clearance,Google Search,North,Mobile,New,24304,5.61,33.29,730,13012
1457,2025-10-09,Summer Sale,Seasonal,Facebook,East,Mobile,New,31420,2.09,13.16,2388,114258
4371,2025-10-09,Back to School,Seasonal,Facebook,East,Mobile,Returning,62152,2.92,12.54,4956,169726
984,2025-10-09,Back to School,Seasonal,Instagram,East,Mobile,Returning,64967,1.27,13.83,4698,369921
6526,2025-10-09,Weekend Special,Promotional,YouTube,South,Mobile,Premium,37918,1.2,12.05,3147,262250
991,2025-10-09,Black Friday,Promotional,Facebook,East,Mobile,New,39829,1.99,24.09,1653,83065
1684,2025-10-09,Diwali Bonanza,Festival,Facebook,South,Mobile,Premium,136820,2.0,15.06,9085,454250
3535,2025-10-09,Festive Combo,Festival,Google Search,West,Mobile,New,137841,5.55,47.32,2913,52486
2929,2025-10-10,Festive Combo,Festival,Facebook,North,Mobile,New,78948,2.05,14.34,5505,268537
9238,2025-10-10,Black Friday,Promotional,Facebook,North,Mobile,New,32077,2.07,21.93,1463,70676
8761,2025-10-10,New Year Blast,Festival,Facebook,South,Mobile,Premium,148161,2.92,22.78,6504,222740
5876,2025-10-10,New Year Blast,Festival,Email,South,Desktop,Premium,60713,9.7,4.95,12265,126443
9720,2025-10-10,New Year Blast,Festival,Instagram,East,Mobile,New,136413,1.4,20.32,6713,479500
3145,2025-10-10,Flash Sale,Promotional,Google Search,North,Mobile,New,37910,4.87,49.38,768,15770
3898,2025-10-10,Back to School,Seasonal,Google Search,East,Desktop,New,41171,6.83,57.53,716,10483
4470,2025-10-10,Mega Clearance,Clearance,Facebook,Central,Desktop,Premium,18469,2.86,24.76,746,26084
7408,2025-10-10,New Year Blast,Festival,Email,Central,Mobile,Premium,76502,8.3,1.2,63752,768096
9889,2025-10-10,Weekend Special,Promotional,Google Search,Central,Mobile,New,34662,4.8,38.0,912,19000
5482,2025-10-10,Summer Sale,Seasonal,Instagram,North,Mobile,New,64622,1.87,15.27,4232,226310
4255,2025-10-10,Diwali Bonanza,Festival,YouTube,North,Mobile,New,109043,1.98,6.36,17145,865909
2276,2025-10-10,Diwali Bonanza,Festival,Facebook,West,Mobile,Returning,131197,1.67,12.56,10446,625509
2777,2025-10-10,Flash Sale,Promotional,Facebook,Central,Mobile,Returning,49569,2.89,11.68,4244,146851
8834,2025-10-10,New Year Blast,Festival,Facebook,West,Mobile,New,90310,1.53,10.88,8301,542549
2962,2025-10-10,Black Friday,Promotional,Google Search,North,Mobile,Returning,23751,5.35,22.12,1074,20075
9711,2025-10-10,Weekend Special,Promotional,Instagram,Central,Mobile,Returning,29151,1.64,29.86,976,59512
1494,2025-10-10,Winter Sale,Seasonal,Google Search,Central,Mobile,Returning,40741,5.98,34.85,1169,19548
3171,2025-10-10,Back to School,Seasonal,Instagram,North,Mobile,Premium,44612,1.73,23.32,1913,110578
6930,2025-10-10,Summer Sale,Seasonal,Google Search,West,Mobile,New,66185,5.25,51.4,1288,24533
2074,2025-10-10,Diwali Bonanza,Festival,Facebook,East,Mobile,New,93975,2.27,18.99,4949,218018
670,2025-10-10,Mega Clearance,Clearance,Instagram,North,Desktop,New,13680,2.64,12.79,1070,40530
1280,2025-10-10,Mega Clearance,Clearance,Instagram,Central,Mobile,Loyal,10744,2.61,23.08,466,17854
7035,2025-10-10,Back to School,Seasonal,Instagram,East,Mobile,Premium,54374,1.23,14.12,3851,313089
8493,2025-10-10,Mega Clearance,Clearance,Email,North,Mobile,Loyal,12877,11.47,4.49,2868,25004
1848,2025-10-10,Weekend Special,Promotional,Instagram,South,Mobile,New,37728,2.59,19.23,1962,75753
2367,2025-10-10,Mega Clearance,Clearance,Google Search,East,Mobile,Loyal,17301,5.09,20.36,850,16699
182,2025-10-10,Black Friday,Promotional,Facebook,East,Desktop,Premium,47719,1.88,18.8,2538,135000
3452,2025-10-10,New Year Blast,Festival,Google Search,East,Mobile,New,113840,5.74,57.03,1996,34774
7128,2025-10-10,Summer Sale,Seasonal,YouTube,Central,Mobile,New,39488,1.89,6.93,5698,301481
245,2025-10-10,Black Friday,Promotional,Google Search,West,Desktop,New,48122,4.28,35.17,1368,31963
9923,2025-10-10,Weekend Special,Promotional,Instagram,East,Mobile,Returning,46400,2.57,12.71,3651,142062
180,2025-10-10,Diwali Bonanza,Festival,LinkedIn,Central,Desktop,Premium,149143,3.03,139.02,1073,35413
9727,2025-10-10,Mega Clearance,Clearance,Google Search,North,Desktop,Returning,25079,4.43,49.87,503,11354
5609,2025-10-10,Weekend Special,Promotional,LinkedIn,East,Mobile,Premium,37480,2.74,60.69,618,22555
8816,2025-10-11,Back to School,Seasonal,Instagram,South,Mobile,Returning,41794,2.15,28.56,1463,68047
4487,2025-10-11,Flash Sale,Promotional,YouTube,North,Desktop,New,31809,1.25,6.96,4570,365600
4013,2025-10-11,Flash Sale,Promotional,Facebook,East,Desktop,New,26859,2.09,12.15,2211,105789
4197,2025-10-11,Festive Combo,Festival,Instagram,North,Mobile,Premium,117973,1.64,22.75,5186,316220
2805,2025-10-11,Back to School,Seasonal,Instagram,East,Mobile,Returning,36545,1.66,13.36,2735,164759
6267,2025-10-11,Weekend Special,Promotional,Instagram,East,Mobile,Returning,25488,1.54,16.3,1564,101558
5341,2025-10-11,Flash Sale,Promotional,Facebook,Central,Mobile,Premium,38463,2.04,23.56,1633,80049
6863,2025-10-11,Flash Sale,Promotional,Facebook,North,Mobile,Premium,45458,2.48,21.66,2099,84637
1906,2025-10-11,Festive Combo,Festival,Facebook,East,Mobile,Loyal,94646,1.9,10.24,9243,486474
5351,2025-10-11,Summer Sale,Seasonal,Google Search,North,Mobile,Returning,39570,5.93,45.14,877,14789
7949,2025-10-11,Winter Sale,Seasonal,LinkedIn,East,Desktop,Loyal,46509,4.0,147.69,315,7875
7345,2025-10-11,Black Friday,Promotional,Google Search,South,Desktop,Premium,29372,4.58,31.99,918,20044
5938,2025-10-11,Diwali Bonanza,Festival,Google Search,Central,Desktop,New,142822,4.1,22.52,6342,154683
6688,2025-10-11,Weekend Special,Promotional,Google Search,North,Mobile,New,22563,4.66,46.64,484,10386
7335,2025-10-11,Summer Sale,Seasonal,Google Search,Central,Desktop,Returning,65970,6.16,43.83,1505,24432
31,2025-10-11,Weekend Special,Promotional,Facebook,South,Mobile,Loyal,24400,1.67,9.82,2485,148802
2293,2025-10-11,Back to School,Seasonal,Facebook,Central,Mobile,Returning,32188,2.78,17.88,1800,64748
9895,2025-10-11,Summer Sale,Seasonal,Facebook,West,Mobile,Premium,55238,1.59,15.51,3561,223962
2167,2025-10-11,Festive Combo,Festival,Facebook,Central,Mobile,Returning,85761,2.46,15.22,5635,229065
4135,2025-10-11,New Year Blast,Festival,YouTube,South,Mobile,Returning,124679,1.48,11.79,10575,714527
6110,2025-10-11,New Year Blast,Festival,Facebook,North,Mobile,Returning,123368,2.53,10.2,12095,478063
3376,2025-10-11,Diwali Bonanza,Festival,Instagram,South,Mobile,Premium,110985,1.75,29.75,3731,213200
192,2025-10-11,New Year Blast,Festival,YouTube,East,Desktop,New,112505,1.48,6.14,18323,1238041
1738,2025-10-11,Weekend Special,Promotional,LinkedIn,North,Desktop,Premium,39844,4.54,114.88,347,7643
1953,2025-10-12,Mega Clearance,Clearance,Email,Central,Desktop,Loyal,25415,9.93,1.38,18417,185468
6094,2025-10-12,Mega Clearance,Clearance,Instagram,Central,Mobile,Premium,29850,2.62,11.73,2545,97137
7683,2025-10-12,Summer Sale,Seasonal,Instagram,East,Mobile,New,64447,1.42,23.73,2716,191268
7536,2025-10-12,Black Friday,Promotional,Google Search,West,Desktop,Returning,32248,6.69,30.54,1056,15785
1898,2025-10-12,Mega Clearance,Clearance,Facebook,Central,Mobile,Returning,10505,1.85,15.37,683,36919
1669,2025-10-12,Diwali Bonanza,Festival,Facebook,Central,Mobile,New,76044,1.88,16.99,4476,238085
6458,2025-10-12,Summer Sale,Seasonal,Google Search,North,Desktop,New,40101,4.32,29.06,1380,31944
8368,2025-10-12,Back to School,Seasonal,Facebook,West,Desktop,New,56858,2.8,9.6,5923,211536
3735,2025-10-12,New Year Blast,Festival,Facebook,Central,Mobile,Loyal,109500,1.88,8.57,12777,679628
2890,2025-10-12,Diwali Bonanza,Festival,YouTube,West,Mobile,Returning,71558,1.76,13.55,5281,300057
7644,2025-10-12,Diwali Bonanza,Festival,LinkedIn,South,Desktop,New,67749,4.3,67.41,1005,23372
8130,2025-10-12,Winter Sale,Seasonal,Google Search,East,Mobile,New,56228,5.61,45.44,1237,22050
7851,2025-10-12,Black Friday,Promotional,LinkedIn,North,Desktop,Loyal,41543,2.39,69.95,594,24854
7391,2025-10-12,Black Friday,Promotional,Email,North,Mobile,Premium,38786,5.19,4.45,8716,167938
8329,2025-10-12,Flash Sale,Promotional,Instagram,Central,Mobile,Returning,30056,1.92,22.58,1331,69323
7261,2025-10-12,Festive Combo,Festival,Instagram,East,Desktop,New,140846,1.76,27.32,5155,292898
7267,2025-10-12,Winter Sale,Seasonal,YouTube,North,Mobile,Returning,32431,1.74,13.6,2385,137069
4681,2025-10-12,New Year Blast,Festival,Google Search,West,Mobile,New,84355,6.45,41.78,2019,31302
429,2025-10-12,Weekend Special,Promotional,Facebook,South,Mobile,New,49064,2.94,8.19,5991,203776
1873,2025-10-12,Flash Sale,Promotional,Email,Central,Mobile,Loyal,41021,8.42,1.12,36626,434988
9355,2025-10-12,Winter Sale,Seasonal,Facebook,East,Mobile,Returning,52497,2.08,11.01,4768,229231
3526,2025-10-12,Weekend Special,Promotional,Instagram,West,Mobile,Premium,38975,2.13,14.46,2695,126526
6560,2025-10-12,Diwali Bonanza,Festival,YouTube,Central,Desktop,Premium,78023,1.61,4.75,16426,1020248
459,2025-10-12,New Year Blast,Festival,LinkedIn,West,Mobile,Premium,132365,3.45,93.32,1418,41101
6755,2025-10-12,Back to School,Seasonal,Facebook,North,Mobile,New,64234,2.74,12.9,4979,181715
2192,2025-10-12,Flash Sale,Promotional,LinkedIn,West,Desktop,Loyal,46290,4.65,82.98,558,12000
9786,2025-10-12,Back to School,Seasonal,Instagram,Central,Desktop,Premium,54905,2.17,25.95,2116,97512
2797,2025-10-12,Weekend Special,Promotional,Instagram,East,Mobile,New,28460,2.52,24.47,1163,46151
8504,2025-10-12,Summer Sale,Seasonal,Google Search,West,Mobile,Loyal,60311,4.29,25.04,2409,56154
9749,2025-10-12,Winter Sale,Seasonal,Facebook,West,Mobile,New,46790,2.47,12.38,3779,152996
7429,2025-10-12,Winter Sale,Seasonal,Facebook,North,Mobile,New,41631,2.79,15.74,2645,94803
1946,2025-10-12,Mega Clearance,Clearance,YouTube,Central,Mobile,Returning,24959,1.71,14.96,1668,97544
9748,2025-10-12,Black Friday,Promotional,Google Search,West,Desktop,Returning,24255,6.34,51.77,469,7397
7038,2025-10-12,Diwali Bonanza,Festival,Google Search,West,Desktop,New,112010,5.18,59.16,1893,36544
4226,2025-10-12,Mega Clearance,Clearance,Facebook,North,Mobile,Premium,29148,2.23,14.19,2054,92108
7954,2025-10-12,Festive Combo,Festival,Instagram,West,Mobile,New,77378,1.97,24.89,3109,157817
6250,2025-10-12,Black Friday,Promotional,Google Search,Central,Desktop,Returning,25665,6.13,45.58,563,9184
738,2025-10-13,Diwali Bonanza,Festival,Instagram,Central,Mobile,Returning,134762,1.23,10.46,12884,1047480
3762,2025-10-13,Winter Sale,Seasonal,Facebook,Central,Mobile,Returning,65211,2.24,10.28,6343,283170
7270,2025-10-13,New Year Blast,Festival,Google Search,Central,Mobile,Loyal,133805,4.05,32.02,4179,103185
5272,2025-10-13,Black Friday,Promotional,Google Search,Central,Mobile,Returning,46217,6.64,49.09,941,14172
1967,2025-10-13,Winter Sale,Seasonal,YouTube,East,Mobile,New,61906,1.4,8.04,7700,550000
7446,2025-10-13,Weekend Special,Promotional,Facebook,East,Desktop,New,49265,2.26,14.93,3300,146018
8033,2025-10-13,Winter Sale,Seasonal,Facebook,West,Mobile,New,48937,2.54,13.54,3614,142283
2397,2025-10-13,Weekend Special,Promotional,Instagram,East,Mobile,New,26310,1.26,26.28,1001,79444
8512,2025-10-13,Festive Combo,Festival,LinkedIn,Central,Desktop,Loyal,81487,4.83,64.46,1264,26170
9768,2025-10-13,Summer Sale,Seasonal,Instagram,North,Mobile,Returning,34487,2.42,20.09,1717,70950
4566,2025-10-13,Summer Sale,Seasonal,Instagram,Central,Mobile,Returning,64073,1.35,16.95,3780,280000
4085,2025-10-13,Summer Sale,Seasonal,LinkedIn,Central,Desktop,Premium,44652,4.33,99.92,447,10323
7799,2025-10-13,Diwali Bonanza,Festival,Facebook,South,Desktop,Returning,149339,2.4,12.0,12445,518542
9839,2025-10-13,Weekend Special,Promotional,Instagram,North,Mobile,Premium,39249,1.73,18.77,2091,120867
5264,2025-10-13,Summer Sale,Seasonal,YouTube,East,Mobile,Premium,46384,1.98,9.23,5025,253788
1573,2025-10-13,Winter Sale,Seasonal,Instagram,Central,Mobile,Returning,54387,2.73,15.16,3588,131429
9427,2025-10-13,Winter Sale,Seasonal,YouTube,West,Mobile,New,37020,0.89,6.46,5731,643933
7201,2025-10-13,Weekend Special,Promotional,Google Search,West,Mobile,Returning,32755,6.89,45.99,712,10334
3937,2025-10-13,Winter Sale,Seasonal,Email,West,Desktop,Loyal,67192,10.92,4.57,14703,134643
2308,2025-10-13,Festive Combo,Festival,Google Search,West,Desktop,New,87390,6.27,43.56,2006,31994
9979,2025-10-13,Winter Sale,Seasonal,Facebook,North,Desktop,New,60775,2.15,12.35,4921,228884
1104,2025-10-13,Winter Sale,Seasonal,LinkedIn,South,Desktop,Loyal,60560,3.57,86.08,704,19720
4319,2025-10-13,Winter Sale,Seasonal,Instagram,West,Mobile,Returning,41885,2.57,28.13,1489,57938
8202,2025-10-13,Diwali Bonanza,Festival,Instagram,South,Mobile,Premium,62847,2.64,10.94,5745,217614
3371,2025-10-13,Festive Combo,Festival,Facebook,Central,Desktop,New,100572,2.89,15.6,6447,223080
9731,2025-10-13,Back to School,Seasonal,Google Search,North,Mobile,Returning,39156,6.35,58.94,664,10457
5349,2025-10-13,Mega Clearance,Clearance,Email,North,Desktop,Loyal,22145,5.27,4.75,4662,88463
7529,2025-10-13,Mega Clearance,Clearance,Facebook,Central,Mobile,Returning,15275,1.63,19.22,795,48773
7052,2025-10-14,Flash Sale,Promotional,Google Search,Central,Mobile,New,41751,6.72,25.93,1610,23958
1018,2025-10-14,Flash Sale,Promotional,LinkedIn,Central,Mobile,Premium,40284,2.66,76.53,526,19774
9289,2025-10-14,Weekend Special,Promotional,Instagram,West,Mobile,Loyal,42063,2.48,15.39,2733,110202
4598,2025-10-14,Diwali Bonanza,Festival,YouTube,South,Desktop,New,124795,1.82,6.34,19684,1081538
9269,2025-10-14,Mega Clearance,Clearance,LinkedIn,East,Desktop,Premium,24774,3.3,148.97,166,5030
8276,2025-10-14,Diwali Bonanza,Festival,Google Search,North,Mobile,New,147097,5.52,46.02,3196,57899
2008,2025-10-14,New Year Blast,Festival,Instagram,East,Mobile,New,90974,1.98,16.31,5578,281717
7143,2025-10-14,Festive Combo,Festival,Instagram,Central,Mobile,New,65756,2.79,27.32,2407,86272
466,2025-10-14,Back to School,Seasonal,Google Search,Central,Mobile,New,31007,6.76,41.98,739,10932
4506,2025-10-14,Flash Sale,Promotional,Facebook,East,Desktop,Returning,22440,1.55,17.73,1266,81677
4608,2025-10-14,Weekend Special,Promotional,Google Search,North,Mobile,Returning,21048,4.09,42.63,494,12078
4469,2025-10-14,Festive Combo,Festival,LinkedIn,North,Mobile,Premium,65411,2.19,79.09,827,37763
4149,2025-10-14,Weekend Special,Promotional,Instagram,North,Mobile,New,26779,2.37,19.49,1374,57975
4435,2025-10-14,Summer Sale,Seasonal,YouTube,West,Desktop,Loyal,55376,1.12,10.74,5156,460357
9610,2025-10-14,Winter Sale,Seasonal,Google Search,Central,Mobile,Returning,46851,4.95,41.1,1140,23030
2002,2025-10-14,Summer Sale,Seasonal,Facebook,South,Mobile,New,66282,2.84,17.49,3790,133451
8110,2025-10-14,Summer Sale,Seasonal,LinkedIn,South,Mobile,Premium,33628,4.49,91.77,366,8151
5215,2025-10-15,Flash Sale,Promotional,Instagram,West,Desktop,New,36274,2.36,16.43,2208,93559
9116,2025-10-15,Diwali Bonanza,Festival,YouTube,East,Desktop,New,121397,1.84,5.37,22607,1228641
987,2025-10-15,Flash Sale,Promotional,Facebook,West,Mobile,Returning,22457,2.16,16.66,1348,62407
5536,2025-10-15,Festive Combo,Festival,Google Search,Central,Desktop,Returning,138237,6.77,32.02,4317,63767
4222,2025-10-15,Winter Sale,Seasonal,Facebook,North,Mobile,Returning,37582,2.95,24.31,1546,52407
6008,2025-10-15,Winter Sale,Seasonal,Instagram,South,Mobile,Loyal,40833,1.92,11.71,3487,181615
7407,2025-10-15,Summer Sale,Seasonal,Instagram,West,Mobile,New,43139,2.55,25.46,1694,66431
187,2025-10-15,Back to School,Seasonal,YouTube,North,Mobile,Loyal,52634,0.96,8.08,6514,678542
9569,2025-10-15,Summer Sale,Seasonal,Facebook,West,Mobile,New,59107,2.55,12.71,4650,182353
3702,2025-10-15,Back to School,Seasonal,YouTube,East,Desktop,Returning,68908,1.74,12.97,5313,305345
9203,2025-10-15,Back to School,Seasonal,YouTube,West,Desktop,Premium,59951,1.37,7.78,7706,562482
6312,2025-10-15,Mega Clearance,Clearance,Instagram,Central,Mobile,New,17220,1.42,17.15,1004,70704
200,2025-10-15,Weekend Special,Promotional,Google Search,East,Desktop,Premium,44111,6.12,40.75,1082,17680
109,2025-10-15,Mega Clearance,Clearance,Facebook,East,Mobile,New,17661,1.54,23.03,767,49805
8089,2025-10-15,Festive Combo,Festival,LinkedIn,Central,Mobile,Returning,74871,4.73,80.59,929,19641
7119,2025-10-15,Diwali Bonanza,Festival,Instagram,West,Mobile,New,81870,2.53,12.03,6805,268972
2724,2025-10-15,Flash Sale,Promotional,Facebook,South,Desktop,New,44495,2.26,21.37,2082,92124
5221,2025-10-15,Summer Sale,Seasonal,Google Search,North,Mobile,New,37202,6.3,52.54,708,11238
2436,2025-10-15,Festive Combo,Festival,Facebook,South,Mobile,New,113067,1.89,11.16,10131,536032
901,2025-10-15,Mega Clearance,Clearance,Facebook,Central,Mobile,New,22466,1.96,12.81,1754,89490
7617,2025-10-15,Winter Sale,Seasonal,YouTube,East,Mobile,New,32471,0.99,10.53,3084,311515
782,2025-10-15,Festive Combo,Festival,LinkedIn,North,Desktop,New,140028,4.35,145.26,964,22161
6540,2025-10-15,Back to School,Seasonal,LinkedIn,South,Desktop,Returning,63201,2.61,124.62,507,19425
412,2025-10-15,Weekend Special,Promotional,Facebook,West,Desktop,New,48443,2.8,20.62,2349,83893
6049,2025-10-15,Winter Sale,Seasonal,Instagram,North,Mobile,Returning,57402,1.85,11.8,4865,262973
8401,2025-10-15,Black Friday,Promotional,Email,South,Desktop,Loyal,37482,9.37,3.8,9864,105272
6682,2025-10-15,Summer Sale,Seasonal,Facebook,West,Mobile,New,34064,1.99,8.3,4104,206231
9076,2025-10-15,Back to School,Seasonal,Facebook,Central,Mobile,Premium,49384,2.15,13.8,3579,166465
8661,2025-10-15,Diwali Bonanza,Festival,YouTube,Central,Mobile,Returning,71679,1.17,12.4,5781,494103
8279,2025-10-15,Summer Sale,Seasonal,Instagram,East,Mobile,New,41743,2.1,13.13,3179,151381
5302,2025-10-15,Back to School,Seasonal,YouTube,West,Desktop,Returning,44706,1.11,6.89,6489,584595
2282,2025-10-16,Diwali Bonanza,Festival,Google Search,North,Desktop,Returning,91675,4.02,28.89,3173,78930
5258,2025-10-16,Weekend Special,Promotional,Email,North,Desktop,Premium,39004,5.19,1.53,25493,491195
7691,2025-10-16,Diwali Bonanza,Festival,Facebook,Central,Mobile,Premium,87882,2.43,15.26,5759,236996
9141,2025-10-16,Back to School,Seasonal,Facebook,South,Mobile,Premium,59156,1.9,12.5,4732,249053
4418,2025-10-16,New Year Blast,Festival,Email,Central,Desktop,Loyal,98445,6.78,2.64,37290,550000
8078,2025-10-16,New Year Blast,Festival,Facebook,Central,Mobile,Premium,79940,1.93,13.54,5904,305907
9347,2025-10-16,Winter Sale,Seasonal,Facebook,West,Desktop,Loyal,42855,2.62,11.43,3749,143092
5403,2025-10-16,New Year Blast,Festival,YouTube,West,Mobile,New,146868,1.19,8.6,17078,1435126
5070,2025-10-16,Diwali Bonanza,Festival,Google Search,West,Desktop,Loyal,63085,5.28,49.62,1271,24072
3963,2025-10-16,Winter Sale,Seasonal,Google Search,East,Mobile,Premium,59071,4.56,57.84,1021,22390
7679,2025-10-16,Weekend Special,Promotional,Google Search,North,Desktop,Returning,23280,5.44,44.03,529,9724
2918,2025-10-16,Festive Combo,Festival,Google Search,Central,Desktop,New,122979,4.25,51.25,2400,56471
2615,2025-10-16,Back to School,Seasonal,Instagram,West,Mobile,New,68335,1.81,26.68,2561,141492
3796,2025-10-16,Black Friday,Promotional,Facebook,West,Desktop,New,29506,1.82,10.73,2750,151099
1289,2025-10-16,Mega Clearance,Clearance,Google Search,East,Mobile,New,27097,4.08,55.21,491,12034
6564,2025-10-16,New Year Blast,Festival,Google Search,East,Desktop,New,67511,5.55,28.87,2338,42126
6672,2025-10-16,Mega Clearance,Clearance,Facebook,North,Desktop,Returning,15941,1.84,10.87,1467,79728
4108,2025-10-16,New Year Blast,Festival,Google Search,East,Mobile,Returning,129253,4.43,48.96,2640,59594
8169,2025-10-16,Flash Sale,Promotional,Instagram,Central,Mobile,New,41053,2.35,27.88,1472,62638
4462,2025-10-16,Weekend Special,Promotional,Facebook,West,Mobile,Returning,24824,1.78,22.53,1102,61910
4301,2025-10-16,Winter Sale,Seasonal,Google Search,South,Desktop,Returning,50956,4.76,20.16,2528,53109
4960,2025-10-16,Back to School,Seasonal,Instagram,North,Mobile,Returning,53170,2.62,17.97,2959,112939
60,2025-10-16,Summer Sale,Seasonal,Email,South,Mobile,Loyal,39986,5.88,3.68,10866,184796
2258,2025-10-16,Weekend Special,Promotional,Google Search,West,Desktop,Loyal,30797,4.4,43.69,705,16023
4505,2025-10-16,Mega Clearance,Clearance,Facebook,North,Mobile,Premium,26709,2.49,13.03,2050,82329
6749,2025-10-17,Summer Sale,Seasonal,Instagram,South,Mobile,Returning,55585,2.12,26.45,2102,99151
9502,2025-10-17,Back to School,Seasonal,Facebook,North,Desktop,Returning,48756,2.54,21.35,2284,89921
8609,2025-10-17,Black Friday,Promotional,Google Search,South,Desktop,New,24001,6.13,58.87,408,6656
5196,2025-10-17,Black Friday,Promotional,Facebook,West,Desktop,Returning,26056,2.09,18.06,1443,69043
3424,2025-10-17,Diwali Bonanza,Festival,Facebook,Central,Mobile,Loyal,79303,1.64,16.37,4844,295366
5012,2025-10-17,Winter Sale,Seasonal,LinkedIn,East,Mobile,Premium,42169,4.85,110.16,383,7897
3323,2025-10-17,Festive Combo,Festival,Instagram,East,Mobile,Returning,65367,2.6,25.56,2557,98346
5479,2025-10-17,Winter Sale,Seasonal,Facebook,West,Mobile,Returning,64042,2.4,17.87,3584,149333
6537,2025-10-17,Mega Clearance,Clearance,Email,Central,Desktop,Loyal,23953,5.83,1.02,23483,402796
795,2025-10-17,Winter Sale,Seasonal,Facebook,Central,Mobile,New,52215,2.71,24.81,2105,77675
4815,2025-10-17,New Year Blast,Festival,Facebook,North,Mobile,Returning,63774,2.39,10.72,5949,248912
2005,2025-10-17,Weekend Special,Promotional,Facebook,South,Mobile,Returning,28315,2.02,24.84,1140,56436
7525,2025-10-17,Diwali Bonanza,Festival,Google Search,South,Mobile,Returning,70016,6.94,30.31,2310,33285
9983,2025-10-17,New Year Blast,Festival,Google Search,Central,Mobile,New,102284,4.44,48.63,2103,47365
1333,2025-10-17,Festive Combo,Festival,Facebook,North,Desktop,Premium,102371,1.71,12.23,8370,489474
3406,2025-10-17,New Year Blast,Festival,Facebook,East,Mobile,Premium,95805,2.35,12.48,7677,326681
2352,2025-10-17,Black Friday,Promotional,YouTube,Central,Mobile,Loyal,39710,0.94,7.95,4995,531383
845,2025-10-17,Back to School,Seasonal,Facebook,East,Mobile,Returning,60631,2.54,22.48,2697,106181
140,2025-10-17,Winter Sale,Seasonal,Instagram,Central,Mobile,Premium,66944,1.92,28.48,2351,122448
8634,2025-10-17,Diwali Bonanza,Festival,Instagram,Central,Mobile,New,85485,1.25,11.59,7376,590080
2025,2025-10-17,Black Friday,Promotional,Facebook,West,Mobile,Returning,21233,2.61,24.58,864,33103
4687,2025-10-17,Back to School,Seasonal,Instagram,South,Mobile,Premium,63623,1.9,16.24,3918,206211
244,2025-10-17,Mega Clearance,Clearance,Facebook,South,Desktop,New,23005,2.06,14.9,1544,74951
5362,2025-10-18,Flash Sale,Promotional,Facebook,East,Mobile,Premium,39482,2.77,11.65,3389,122347
130,2025-10-18,Weekend Special,Promotional,Facebook,Central,Mobile,New,32125,2.58,21.21,1515,58721
4313,2025-10-18,Festive Combo,Festival,Facebook,South,Mobile,New,104876,2.97,19.26,5445,183333
1776,2025-10-18,Mega Clearance,Clearance,Instagram,Central,Desktop,Loyal,10959,1.49,13.1,837,56174
330,2025-10-18,Diwali Bonanza,Festival,Facebook,Central,Mobile,Premium,107026,1.54,19.91,5375,349026
508,2025-10-18,Diwali Bonanza,Festival,Facebook,South,Mobile,Premium,133272,2.31,16.33,8161,353290
4726,2025-10-18,Mega Clearance,Clearance,Facebook,West,Mobile,Returning,23185,2.05,22.03,1052,51317
3168,2025-10-18,Flash Sale,Promotional,Instagram,North,Desktop,New,27610,2.43,26.61,1038,42716
9958,2025-10-18,Flash Sale,Promotional,Email,South,Desktop,Loyal,20774,5.05,4.87,4266,84475
7351,2025-10-18,Back to School,Seasonal,Facebook,South,Mobile,New,46148,1.91,19.48,2369,124031
9489,2025-10-18,Summer Sale,Seasonal,Facebook,North,Desktop,Returning,64256,2.39,23.8,2700,112971
867,2025-10-18,Back to School,Seasonal,Instagram,North,Mobile,Premium,56435,1.68,21.74,2596,154524
4186,2025-10-18,New Year Blast,Festival,Instagram,North,Mobile,New,102216,1.78,10.65,9598,539213
9918,2025-10-18,Weekend Special,Promotional,Google Search,North,Mobile,New,42173,4.68,32.15,1312,28034
5646,2025-10-18,Winter Sale,Seasonal,Instagram,South,Desktop,New,64230,2.31,22.52,2852,123463
336,2025-10-18,New Year Blast,Festival,YouTube,North,Mobile,New,60235,1.27,14.94,4032,317480
1366,2025-10-18,Weekend Special,Promotional,Facebook,South,Mobile,Premium,44392,2.5,8.44,5260,210400
1916,2025-10-18,Weekend Special,Promotional,Instagram,Central,Mobile,Returning,42908,1.56,22.92,1872,120000
8753,2025-10-18,Weekend Special,Promotional,Facebook,West,Mobile,Returning,43994,2.32,24.11,1825,78664
6064,2025-10-18,Back to School,Seasonal,Facebook,North,Mobile,New,49003,2.04,19.26,2544,124706
5757,2025-10-18,Mega Clearance,Clearance,LinkedIn,Central,Desktop,Loyal,15556,2.09,132.83,117,5598
9317,2025-10-18,Festive Combo,Festival,Google Search,North,Mobile,New,115488,4.05,40.83,2829,69852
4490,2025-10-18,New Year Blast,Festival,Email,North,Desktop,Loyal,116877,6.99,4.13,28300,404864
